id;subject;student_id;teacher_id;att1;att2;exam;total
3159;11;180316;3;16;16;23;55
3160;11;170915;9;12;5;33;50
3161;11;151309;9;18;12;54;84
3162;11;151407;2;13;18;47;78
3163;11;180510;4;18;16;16;50
3164;11;151509;5;6;15;13;34
3165;11;151310;9;8;8;9;25
3166;11;180215;11;16;16;36;68
3167;11;180611;11;9;11;9;29
3168;11;180712;5;13;14;25;52
3169;11;180810;3;17;17;16;50
3170;11;181012;8;17;14;6;37
3171;11;180417;1;11;8;36;55
3172;11;151408;2;14;16;51;81
3173;11;181013;8;5;14;48;67
3174;11;151510;5;11;17;35;63
3175;11;151311;9;9;6;58;73
3176;11;180811;3;6;19;39;64
3177;11;180511;4;12;17;19;48
3178;11;151409;2;18;19;17;54
3179;11;180612;11;17;15;42;74
3180;11;170916;9;17;18;11;46
3181;11;180713;5;15;8;33;56
3182;11;180812;3;8;11;59;78
3183;11;180118;9;7;9;10;26
3184;11;181014;8;14;15;5;34
3185;11;180418;1;19;16;11;46
3186;11;181015;8;13;18;43;74
3187;11;180613;11;5;13;43;61
3188;11;151410;2;18;10;36;64
3189;11;180714;5;5;12;41;58
3190;11;180813;3;14;9;49;72
3191;11;180317;3;11;6;54;71
3192;11;170917;9;13;6;13;32
3193;11;180512;4;9;6;31;46
3194;11;151312;9;19;6;45;70
3195;11;170918;9;7;18;31;56
3196;11;180216;11;19;15;15;49
3197;11;151411;2;11;14;31;56
3198;11;151511;5;19;17;56;92
3199;11;180419;1;10;9;44;63
3200;11;151512;5;6;19;34;59
3201;11;180614;11;9;15;42;66
3202;11;180715;5;13;5;36;54
3203;11;180513;4;16;18;35;69
3204;11;151313;9;16;7;35;58
3205;11;180615;11;20;15;56;91
3206;11;180716;5;10;19;37;66
3207;11;180814;3;18;9;21;48
3208;11;180318;3;11;10;22;43
3209;11;180616;11;15;6;53;74
3210;11;181016;8;14;14;34;62
3211;11;180119;9;17;6;37;60
3212;11;151412;2;10;14;57;81
3213;11;180420;1;20;16;20;56
3214;11;180319;3;10;14;35;59
3215;11;180717;5;9;11;43;63
3216;11;151413;2;18;11;33;62
3217;11;180815;3;12;10;31;53
3218;11;151513;5;13;8;59;80
3219;11;181017;8;6;7;11;24
3220;11;181018;8;7;10;42;59
3221;11;151514;5;10;8;29;47
3222;11;180120;9;18;14;21;53
3223;11;180617;11;16;12;35;63
3224;11;180718;5;20;11;28;59
3225;11;180816;3;6;19;34;59
3226;11;180514;4;16;15;6;37
3227;11;180421;1;6;14;52;72
3228;11;180618;11;18;8;56;82
3229;11;151515;5;6;18;15;39
3230;11;151314;9;12;9;35;56
3231;11;180217;11;15;8;7;30
3232;11;180320;3;11;15;59;85
3233;11;180121;9;15;11;38;64
3234;11;181019;8;14;18;41;73
3235;11;151414;2;16;16;17;49
3236;11;180122;9;13;14;47;74
3237;11;180218;11;6;10;40;56
3238;11;180515;4;5;11;51;67
3239;11;180321;3;15;11;6;32
3240;11;180219;11;13;7;20;40
3241;11;180422;1;8;12;33;53
3242;11;180719;5;7;19;53;79
3243;11;180817;3;11;17;25;53
3244;11;181020;8;5;13;54;72
3245;11;180220;11;15;11;56;82
3246;11;181021;8;11;12;9;32
3247;11;151415;2;16;19;19;54
3248;11;180322;3;11;16;11;38
3249;11;180516;4;13;5;28;46
3250;11;180619;11;14;6;33;53
3251;11;180720;5;14;5;54;73
3252;11;180818;3;18;7;13;38
3253;11;181022;8;15;17;58;90
3254;11;180819;3;7;16;34;57
3255;11;151315;9;16;6;30;52
3256;11;180517;4;9;16;14;39
3257;11;151416;2;16;12;25;53
3258;11;180518;4;13;17;46;76
3259;11;151516;5;10;9;57;76
3260;11;180423;1;6;18;19;43
3261;11;151316;9;20;6;11;37
3262;11;151417;2;6;11;18;35
3263;11;180221;11;16;8;59;83
3264;11;151517;5;10;6;44;60
3265;11;180323;3;16;6;59;81
3266;11;180820;3;19;13;30;62
3267;11;180222;11;18;6;12;36
3268;11;181023;8;16;10;7;33
3269;11;181024;8;16;14;59;89
3270;11;180821;3;11;15;17;43
3271;11;151317;9;20;19;19;58
3272;11;180519;4;6;11;43;60
3273;11;180123;9;11;14;34;59
3274;11;180620;11;17;20;38;75
3275;11;180424;1;10;11;39;60
3276;11;180223;11;7;13;20;40
3277;11;180721;5;14;6;36;56
3278;11;180324;3;18;14;48;80
3279;11;180520;4;11;6;29;46
3280;11;180822;3;18;14;15;47
3281;11;181025;8;15;11;17;43
3282;11;151418;2;17;19;14;50
3283;11;180224;11;19;18;49;86
3284;11;180722;5;12;19;9;40
3285;11;180425;1;5;15;35;55
3286;11;180521;4;20;9;56;85
3287;11;180621;11;18;6;32;56
3288;11;180124;9;16;7;50;73
3289;11;180325;3;15;17;54;86
3290;11;151419;2;6;13;18;37
3291;11;180723;5;5;20;38;63
3292;11;180823;3;14;9;38;61
3293;11;180125;9;12;8;23;43
3294;11;151518;5;5;13;53;71
3295;11;180522;4;7;12;16;35
3296;11;180622;11;5;19;5;29
3297;11;180523;4;13;20;13;46
3298;11;180225;11;14;15;15;44
3299;11;180524;4;15;5;25;45
3300;11;180126;9;7;19;11;37
3301;11;180326;3;14;15;14;43
3302;11;180724;5;16;18;38;72
3303;11;151318;9;12;16;17;45
3304;11;180127;9;5;19;27;51
3305;11;180426;1;8;9;31;48
3306;11;180824;3;17;17;23;57
3307;11;180825;3;13;11;39;63
3308;11;180525;4;6;13;34;53
3309;11;180526;4;12;14;49;75
3310;11;180623;11;9;14;53;76
3311;11;180624;11;10;5;27;42
3312;12;151301;1;8;5;27;40
3313;12;180101;4;11;10;56;77
3314;12;180501;9;9;11;5;25
3315;12;180701;11;19;9;27;55
3316;12;180201;4;6;18;41;65
3317;12;180301;9;14;11;39;64
3318;12;151501;9;9;19;53;81
3319;12;170901;5;20;9;12;41
3320;12;151302;1;13;18;53;84
3321;12;180801;6;14;8;6;28
3322;12;181001;3;11;10;31;52
3323;12;180102;4;12;8;47;67
3324;12;180401;10;10;5;27;42
3325;12;180502;9;13;12;16;41
3326;12;180202;4;6;9;14;29
3327;12;180302;9;7;12;6;25
3328;12;180601;6;20;18;20;58
3329;12;180303;9;18;6;60;84
3330;12;180402;10;6;7;54;67
3331;12;180702;11;17;5;45;67
3332;12;180103;4;7;17;59;83
3333;12;170902;5;13;20;56;89
3334;12;180203;4;15;18;53;86
3335;12;180802;6;15;7;19;41
3336;12;180503;9;17;14;8;39
3337;12;180304;9;18;12;6;36
3338;12;180403;10;5;5;28;38
3339;12;180602;6;18;11;31;60
3340;12;180703;11;9;5;52;66
3341;12;151401;8;5;8;10;23
3342;12;180104;4;6;13;23;42
3343;12;170903;5;19;7;18;44
3344;12;180105;4;19;15;31;65
3345;12;180204;4;7;6;18;31
3346;12;180305;9;11;5;21;37
3347;12;170904;5;14;9;18;41
3348;12;180404;10;17;20;52;89
3349;12;180106;4;14;20;53;87
3350;12;151303;1;7;16;16;39
3351;12;181002;3;10;20;51;81
3352;12;180704;11;9;18;50;77
3353;12;151402;8;19;7;48;74
3354;12;180504;9;13;13;23;49
3355;12;151304;1;9;12;54;75
3356;12;151502;9;19;6;34;59
3357;12;180705;11;14;5;58;77
3358;12;180603;6;6;9;14;29
3359;12;180803;6;12;12;51;75
3360;12;180306;9;20;10;25;55
3361;12;151503;9;11;11;28;50
3362;12;180205;4;15;13;18;46
3363;12;170905;5;7;15;20;42
3364;12;181003;3;5;12;45;62
3365;12;180405;10;12;8;59;79
3366;12;151305;1;16;10;23;49
3367;12;180307;9;5;19;20;44
3368;12;181004;3;11;9;31;51
3369;12;180406;10;19;5;56;80
3370;12;180505;9;18;12;54;84
3371;12;170906;5;13;20;10;43
3372;12;180604;6;7;17;29;53
3373;12;180308;9;14;12;39;65
3374;12;151403;8;10;8;30;48
3375;12;180206;4;18;17;37;72
3376;12;180407;10;14;5;52;71
3377;12;180706;11;11;15;8;34
3378;12;180107;4;10;14;32;56
3379;12;180804;6;8;15;48;71
3380;12;180207;4;15;9;6;30
3381;12;151504;9;10;8;12;30
3382;12;180408;10;10;9;53;72
3383;12;170907;5;18;15;12;45
3384;12;180108;4;13;12;33;58
3385;12;180309;9;19;10;6;35
3386;12;181005;3;16;9;28;53
3387;12;180605;6;20;8;12;40
3388;12;180109;4;7;14;51;72
3389;12;151306;1;8;10;35;53
3390;12;180707;11;12;17;29;58
3391;12;180110;4;17;20;25;62
3392;12;180409;10;8;10;38;56
3393;12;170908;5;20;11;46;77
3394;12;180506;9;11;15;45;71
3395;12;180606;6;15;11;18;44
3396;12;151404;8;16;12;27;55
3397;12;180805;6;13;11;38;62
3398;12;151505;9;13;9;7;29
3399;12;180410;10;17;20;10;47
3400;12;151307;1;20;16;39;75
3401;12;180310;9;20;12;10;42
3402;12;170909;5;16;8;38;62
3403;12;181006;3;19;6;33;58
3404;12;180111;4;11;18;9;38
3405;12;170910;5;13;6;16;35
3406;12;151506;9;11;14;49;74
3407;12;180311;9;15;13;34;62
3408;12;180112;4;18;11;53;82
3409;12;180708;11;19;18;19;56
3410;12;180507;9;9;12;41;62
3411;12;180607;6;5;15;17;37
3412;12;180709;11;16;13;54;83
3413;12;180806;6;9;18;12;39
3414;12;181007;3;12;9;48;69
3415;12;180411;10;15;18;38;71
3416;12;180208;4;6;7;12;25
3417;12;180312;9;5;12;23;40
3418;12;180412;10;6;8;46;60
3419;12;180113;4;19;12;12;43
3420;12;181008;3;10;14;38;62
3421;12;180508;9;16;10;41;67
3422;12;151308;1;13;5;5;23
3423;12;151405;8;8;13;20;41
3424;12;180608;6;11;19;42;72
3425;12;151507;9;9;15;55;79
3426;12;180209;4;16;11;26;53
3427;12;180313;9;10;15;25;50
3428;12;180413;10;14;13;59;86
3429;12;180114;4;13;14;43;70
3430;12;180210;4;13;15;5;33
3431;12;180710;11;17;11;31;59
3432;12;180807;6;10;5;22;37
3433;12;180211;4;16;10;46;72
3434;12;180115;4;14;10;52;76
3435;12;180212;4;10;10;57;77
3436;12;180414;10;16;10;56;82
3437;12;180314;9;16;7;16;39
3438;12;180213;4;13;15;23;51
3439;12;181009;3;7;13;25;45
3440;12;180509;9;16;20;28;64
3441;12;180808;6;7;14;49;70
3442;12;180415;10;19;14;23;56
3443;12;180609;6;11;16;7;34
3444;12;151406;8;6;9;41;56
3445;12;151508;9;5;13;23;41
3446;12;180116;4;20;11;27;58
3447;12;180315;9;19;15;5;39
3448;12;181010;3;9;9;53;71
3449;12;180416;10;13;9;28;50
3450;12;180117;4;13;12;17;42
3451;12;170911;5;9;11;27;47
3452;12;180610;6;12;8;50;70
3453;12;170912;5;9;13;53;75
3454;12;180711;11;10;11;24;45
3455;12;170913;5;10;17;9;36
3456;12;180809;6;11;5;19;35
3457;12;181011;3;20;12;25;57
3458;12;170914;5;9;16;26;51
3459;12;180214;4;10;12;52;74
3460;12;180316;9;8;12;9;29
3461;12;170915;5;10;11;27;48
3462;12;151309;1;8;14;10;32
3463;12;151407;8;14;14;23;51
3464;12;180510;9;20;18;38;76
3465;12;151509;9;9;18;43;70
3466;12;151310;1;19;6;6;31
3467;12;180215;4;16;5;12;33
3468;12;180611;6;5;16;35;56
3469;12;180712;11;8;13;40;61
3470;12;180810;6;15;6;49;70
3471;12;181012;3;7;17;16;40
3472;12;180417;10;7;13;60;80
3473;12;151408;8;13;16;32;61
3474;12;181013;3;9;9;18;36
3475;12;151510;9;12;8;45;65
3476;12;151311;1;14;17;47;78
3477;12;180811;6;18;6;32;56
3478;12;180511;9;12;10;17;39
3479;12;151409;8;17;14;23;54
3480;12;180612;6;7;18;35;60
3481;12;170916;5;14;19;19;52
3482;12;180713;11;13;20;5;38
3483;12;180812;6;9;15;53;77
3484;12;180118;4;16;18;13;47
3485;12;181014;3;11;5;42;58
3486;12;180418;10;10;13;40;63
3487;12;181015;3;18;18;29;65
3488;12;180613;6;17;8;23;48
3489;12;151410;8;10;11;45;66
3490;12;180714;11;18;13;51;82
3491;12;180813;6;7;12;58;77
3492;12;180317;9;20;19;29;68
3493;12;170917;5;5;17;30;52
3494;12;180512;9;16;6;59;81
3495;12;151312;1;6;6;55;67
3496;12;170918;5;14;12;25;51
3497;12;180216;4;13;6;52;71
3498;12;151411;8;18;13;53;84
3499;12;151511;9;19;11;54;84
3500;12;180419;10;8;16;59;83
3501;12;151512;9;10;15;27;52
3502;12;180614;6;13;13;15;41
3503;12;180715;11;5;11;54;70
3504;12;180513;9;18;13;50;81
3505;12;151313;1;9;5;29;43
3506;12;180615;6;11;14;35;60
3507;12;180716;11;5;6;9;20
3508;12;180814;6;14;20;55;89
3509;12;180318;9;13;10;56;79
3510;12;180616;6;11;18;56;85
3511;12;181016;3;8;19;47;74
3512;12;180119;4;20;5;37;62
3513;12;151412;8;5;17;47;69
3514;12;180420;10;13;7;37;57
3515;12;180319;9;12;15;35;62
3516;12;180717;11;12;20;58;90
3517;12;151413;8;8;8;43;59
3518;12;180815;6;6;11;60;77
3519;12;151513;9;17;17;22;56
3520;12;181017;3;16;10;50;76
3521;12;181018;3;11;16;44;71
3522;12;151514;9;13;16;33;62
3523;12;180120;4;14;17;41;72
3524;12;180617;6;19;6;13;38
3525;12;180718;11;10;17;8;35
3526;12;180816;6;13;5;45;63
3527;12;180514;9;17;16;34;67
3528;12;180421;10;14;9;6;29
3529;12;180618;6;11;12;19;42
3530;12;151515;9;13;8;57;78
3531;12;151314;1;20;14;60;94
3532;12;180217;4;17;13;55;85
3533;12;180320;9;16;16;42;74
3534;12;180121;4;13;7;24;44
3535;12;181019;3;6;17;35;58
3536;12;151414;8;20;11;54;85
3537;12;180122;4;18;18;24;60
3538;12;180218;4;13;13;22;48
3539;12;180515;9;20;8;22;50
3540;12;180321;9;6;6;50;62
3541;12;180219;4;14;6;38;58
3542;12;180422;10;16;12;30;58
3543;12;180719;11;7;14;27;48
3544;12;180817;6;11;9;43;63
3545;12;181020;3;20;18;10;48
3546;12;180220;4;19;13;7;39
3547;12;181021;3;8;9;20;37
3548;12;151415;8;11;20;39;70
3549;12;180322;9;17;15;9;41
3550;12;180516;9;19;12;59;90
3551;12;180619;6;14;16;12;42
3552;12;180720;11;9;12;46;67
3553;12;180818;6;7;9;29;45
3554;12;181022;3;15;18;57;90
3555;12;180819;6;15;14;59;88
3556;12;151315;1;8;10;17;35
3557;12;180517;9;15;18;19;52
3558;12;151416;8;8;6;15;29
3559;12;180518;9;18;19;32;69
3560;12;151516;9;5;7;56;68
3561;12;180423;10;10;13;34;57
3562;12;151316;1;16;15;27;58
3563;12;151417;8;7;20;34;61
3564;12;180221;4;8;7;51;66
3565;12;151517;9;10;14;49;73
3566;12;180323;9;16;20;54;90
3567;12;180820;6;11;7;47;65
3568;12;180222;4;5;18;22;45
3569;12;181023;3;16;12;52;80
3570;12;181024;3;19;7;54;80
3571;12;180821;6;11;12;18;41
3572;12;151317;1;7;17;51;75
3573;12;180519;9;13;15;58;86
3574;12;180123;4;15;20;45;80
3575;12;180620;6;16;11;50;77
3576;12;180424;10;8;7;56;71
3577;12;180223;4;13;14;30;57
3578;12;180721;11;8;13;34;55
3579;12;180324;9;16;8;55;79
3580;12;180520;9;17;17;36;70
3581;12;180822;6;6;20;16;42
3582;12;181025;3;16;12;17;45
3583;12;151418;8;6;9;46;61
3584;12;180224;4;6;7;8;21
3585;12;180722;11;19;10;27;56
3586;12;180425;10;16;9;25;50
3587;12;180521;9;5;6;5;16
3588;12;180621;6;6;12;43;61
3589;12;180124;4;8;10;37;55
3590;12;180325;9;18;6;56;80
3591;12;151419;8;13;7;50;70
3592;12;180723;11;7;20;50;77
3593;12;180823;6;15;13;12;40
3594;12;180125;4;13;16;59;88
3595;12;151518;9;8;10;47;65
3596;12;180522;9;20;14;6;40
3597;12;180622;6;17;13;6;36
3598;12;180523;9;17;9;46;72
3599;12;180225;4;8;19;60;87
3600;12;180524;9;8;20;10;38
3601;12;180126;4;20;6;56;82
3602;12;180326;9;12;13;48;73
3603;12;180724;11;5;11;49;65
3604;12;151318;1;9;5;16;30
3605;12;180127;4;14;14;12;40
3606;12;180426;10;14;14;40;68
3607;12;180824;6;17;11;7;35
3608;12;180825;6;8;10;45;63
3609;12;180525;9;17;12;59;88
3610;12;180526;9;19;13;27;59
3611;12;180623;6;18;13;23;54
3612;12;180624;6;9;6;10;25
3613;13;151301;1;11;16;41;68
3614;13;180101;9;19;12;59;90
3615;13;180501;4;9;16;23;48
3616;13;180701;7;17;18;9;44
3617;13;180201;1;11;15;59;85
3618;13;180301;2;18;17;54;89
3619;13;151501;6;9;14;34;57
3620;13;170901;5;5;10;6;21
3621;13;151302;1;19;5;20;44
3622;13;180801;8;11;20;12;43
3623;13;181001;11;11;16;41;68
3624;13;180102;9;8;5;53;66
3625;13;180401;6;6;6;60;72
3626;13;180502;4;11;15;21;47
3627;13;180202;1;9;18;43;70
3628;13;180302;2;8;12;19;39
3629;13;180601;3;5;14;53;72
3630;13;180303;2;14;17;14;45
3631;13;180402;6;11;9;13;33
3632;13;180702;7;9;14;8;31
3633;13;180103;9;9;11;47;67
3634;13;170902;5;5;15;60;80
3635;13;180203;1;18;8;57;83
3636;13;180802;8;13;7;15;35
3637;13;180503;4;17;5;34;56
3638;13;180304;2;19;10;41;70
3639;13;180403;6;13;18;17;48
3640;13;180602;3;6;20;17;43
3641;13;180703;7;15;6;49;70
3642;13;151401;10;11;15;5;31
3643;13;180104;9;19;9;33;61
3644;13;170903;5;5;17;24;46
3645;13;180105;9;17;7;12;36
3646;13;180204;1;10;13;16;39
3647;13;180305;2;15;16;29;60
3648;13;170904;5;13;18;29;60
3649;13;180404;6;6;8;12;26
3650;13;180106;9;9;5;47;61
3651;13;151303;1;16;8;49;73
3652;13;181002;11;5;15;22;42
3653;13;180704;7;7;11;45;63
3654;13;151402;10;7;12;16;35
3655;13;180504;4;5;12;34;51
3656;13;151304;1;17;5;36;58
3657;13;151502;6;6;7;32;45
3658;13;180705;7;18;10;34;62
3659;13;180603;3;12;18;40;70
3660;13;180803;8;13;5;60;78
3661;13;180306;2;19;15;37;71
3662;13;151503;6;11;13;56;80
3663;13;180205;1;9;14;38;61
3664;13;170905;5;6;17;39;62
3665;13;181003;11;10;13;34;57
3666;13;180405;6;5;12;51;68
3667;13;151305;1;18;20;38;76
3668;13;180307;2;17;5;8;30
3669;13;181004;11;10;13;10;33
3670;13;180406;6;5;7;58;70
3671;13;180505;4;5;9;39;53
3672;13;170906;5;16;16;31;63
3673;13;180604;3;15;18;48;81
3674;13;180308;2;7;11;53;71
3675;13;151403;10;15;6;30;51
3676;13;180206;1;7;7;59;73
3677;13;180407;6;11;20;26;57
3678;13;180706;7;7;11;46;64
3679;13;180107;9;15;19;26;60
3680;13;180804;8;14;11;13;38
3681;13;180207;1;18;12;38;68
3682;13;151504;6;13;14;27;54
3683;13;180408;6;9;11;45;65
3684;13;170907;5;17;10;44;71
3685;13;180108;9;17;10;21;48
3686;13;180309;2;20;17;35;72
3687;13;181005;11;18;14;25;57
3688;13;180605;3;20;15;57;92
3689;13;180109;9;8;6;60;74
3690;13;151306;1;9;16;41;66
3691;13;180707;7;6;6;30;42
3692;13;180110;9;10;10;44;64
3693;13;180409;6;15;11;39;65
3694;13;170908;5;5;6;46;57
3695;13;180506;4;16;10;59;85
3696;13;180606;3;8;20;20;48
3697;13;151404;10;17;10;44;71
3698;13;180805;8;14;18;42;74
3699;13;151505;6;12;11;27;50
3700;13;180410;6;12;17;45;74
3701;13;151307;1;11;16;47;74
3702;13;180310;2;9;7;57;73
3703;13;170909;5;16;5;42;63
3704;13;181006;11;17;9;22;48
3705;13;180111;9;5;11;13;29
3706;13;170910;5;17;17;30;64
3707;13;151506;6;12;19;53;84
3708;13;180311;2;13;18;23;54
3709;13;180112;9;20;12;28;60
3710;13;180708;7;13;17;45;75
3711;13;180507;4;17;9;16;42
3712;13;180607;3;5;17;46;68
3713;13;180709;7;20;14;58;92
3714;13;180806;8;18;13;60;91
3715;13;181007;11;18;6;27;51
3716;13;180411;6;14;10;7;31
3717;13;180208;1;15;11;35;61
3718;13;180312;2;11;19;30;60
3719;13;180412;6;17;14;13;44
3720;13;180113;9;18;8;24;50
3721;13;181008;11;15;11;46;72
3722;13;180508;4;7;17;17;41
3723;13;151308;1;19;17;21;57
3724;13;151405;10;16;13;43;72
3725;13;180608;3;5;14;14;33
3726;13;151507;6;16;10;8;34
3727;13;180209;1;15;20;38;73
3728;13;180313;2;11;10;13;34
3729;13;180413;6;15;16;20;51
3730;13;180114;9;15;11;29;55
3731;13;180210;1;8;6;54;68
3732;13;180710;7;9;10;17;36
3733;13;180807;8;9;19;10;38
3734;13;180211;1;13;17;60;90
3735;13;180115;9;18;9;5;32
3736;13;180212;1;6;17;46;69
3737;13;180414;6;13;19;16;48
3738;13;180314;2;20;10;21;51
3739;13;180213;1;6;13;39;58
3740;13;181009;11;6;19;14;39
3741;13;180509;4;17;8;47;72
3742;13;180808;8;17;7;60;84
3743;13;180415;6;14;12;21;47
3744;13;180609;3;7;5;50;62
3745;13;151406;10;6;7;8;21
3746;13;151508;6;20;18;33;71
3747;13;180116;9;7;17;20;44
3748;13;180315;2;8;9;49;66
3749;13;181010;11;10;19;16;45
3750;13;180416;6;16;7;55;78
3751;13;180117;9;11;6;21;38
3752;13;170911;5;7;13;44;64
3753;13;180610;3;18;12;47;77
3754;13;170912;5;5;16;31;52
3755;13;180711;7;6;20;12;38
3756;13;170913;5;18;20;28;66
3757;13;180809;8;10;11;26;47
3758;13;181011;11;20;16;5;41
3759;13;170914;5;12;16;5;33
3760;13;180214;1;14;12;36;62
3761;13;180316;2;18;9;17;44
3762;13;170915;5;12;8;60;80
3763;13;151309;1;10;20;51;81
3764;13;151407;10;15;5;8;28
3765;13;180510;4;18;15;52;85
3766;13;151509;6;6;17;22;45
3767;13;151310;1;17;16;18;51
3768;13;180215;1;17;20;34;71
3769;13;180611;3;13;14;11;38
3770;13;180712;7;9;18;50;77
3771;13;180810;8;7;12;5;24
3772;13;181012;11;12;13;41;66
3773;13;180417;6;7;6;12;25
3774;13;151408;10;15;14;56;85
3775;13;181013;11;7;13;30;50
3776;13;151510;6;5;13;34;52
3777;13;151311;1;10;13;59;82
3778;13;180811;8;15;11;36;62
3779;13;180511;4;9;11;7;27
3780;13;151409;10;15;17;19;51
3781;13;180612;3;8;13;11;32
3782;13;170916;5;10;11;11;32
3783;13;180713;7;18;12;56;86
3784;13;180812;8;12;13;22;47
3785;13;180118;9;14;14;49;77
3786;13;181014;11;17;16;33;66
3787;13;180418;6;18;15;59;92
3788;13;181015;11;17;13;10;40
3789;13;180613;3;8;11;13;32
3790;13;151410;10;19;6;21;46
3791;13;180714;7;10;11;9;30
3792;13;180813;8;16;17;25;58
3793;13;180317;2;14;10;40;64
3794;13;170917;5;7;15;24;46
3795;13;180512;4;18;8;36;62
3796;13;151312;1;15;9;50;74
3797;13;170918;5;15;19;50;84
3798;13;180216;1;9;9;53;71
3799;13;151411;10;12;13;55;80
3800;13;151511;6;5;7;40;52
3801;13;180419;6;9;15;48;72
3802;13;151512;6;17;5;27;49
3803;13;180614;3;17;7;5;29
3804;13;180715;7;19;10;18;47
3805;13;180513;4;11;5;37;53
3806;13;151313;1;20;7;40;67
3807;13;180615;3;19;12;11;42
3808;13;180716;7;13;6;49;68
3809;13;180814;8;8;6;9;23
3810;13;180318;2;9;6;51;66
3811;13;180616;3;19;8;58;85
3812;13;181016;11;7;15;16;38
3813;13;180119;9;16;5;47;68
3814;13;151412;10;8;5;33;46
3815;13;180420;6;20;11;33;64
3816;13;180319;2;9;7;5;21
3817;13;180717;7;8;5;29;42
3818;13;151413;10;20;12;53;85
3819;13;180815;8;5;6;44;55
3820;13;151513;6;19;9;19;47
3821;13;181017;11;20;17;26;63
3822;13;181018;11;10;8;11;29
3823;13;151514;6;19;11;32;62
3824;13;180120;9;6;16;56;78
3825;13;180617;3;13;13;31;57
3826;13;180718;7;16;7;33;56
3827;13;180816;8;17;16;45;78
3828;13;180514;4;8;16;20;44
3829;13;180421;6;12;11;54;77
3830;13;180618;3;12;18;22;52
3831;13;151515;6;5;9;16;30
3832;13;151314;1;17;12;46;75
3833;13;180217;1;5;6;15;26
3834;13;180320;2;5;17;17;39
3835;13;180121;9;11;8;10;29
3836;13;181019;11;9;14;8;31
3837;13;151414;10;13;11;31;55
3838;13;180122;9;13;14;14;41
3839;13;180218;1;6;14;25;45
3840;13;180515;4;11;13;5;29
3841;13;180321;2;20;5;8;33
3842;13;180219;1;16;10;40;66
3843;13;180422;6;6;10;33;49
3844;13;180719;7;11;17;46;74
3845;13;180817;8;6;5;19;30
3846;13;181020;11;20;17;60;97
3847;13;180220;1;12;14;48;74
3848;13;181021;11;16;10;40;66
3849;13;151415;10;19;11;13;43
3850;13;180322;2;15;16;5;36
3851;13;180516;4;12;9;13;34
3852;13;180619;3;17;12;14;43
3853;13;180720;7;13;16;43;72
3854;13;180818;8;7;5;60;72
3855;13;181022;11;12;14;31;57
3856;13;180819;8;20;15;5;40
3857;13;151315;1;12;10;12;34
3858;13;180517;4;20;20;42;82
3859;13;151416;10;11;6;57;74
3860;13;180518;4;6;6;16;28
3861;13;151516;6;20;13;17;50
3862;13;180423;6;15;17;39;71
3863;13;151316;1;10;8;17;35
3864;13;151417;10;13;7;54;74
3865;13;180221;1;17;20;53;90
3866;13;151517;6;9;14;24;47
3867;13;180323;2;18;9;52;79
3868;13;180820;8;10;11;55;76
3869;13;180222;1;7;7;28;42
3870;13;181023;11;16;6;32;54
3871;13;181024;11;13;13;54;80
3872;13;180821;8;7;19;41;67
3873;13;151317;1;5;10;17;32
3874;13;180519;4;15;18;9;42
3875;13;180123;9;19;20;23;62
3876;13;180620;3;16;7;46;69
3877;13;180424;6;11;12;27;50
3878;13;180223;1;12;20;10;42
3879;13;180721;7;15;12;28;55
3880;13;180324;2;16;10;45;71
3881;13;180520;4;13;16;55;84
3882;13;180822;8;12;7;14;33
3883;13;181025;11;15;15;30;60
3884;13;151418;10;17;11;46;74
3885;13;180224;1;20;10;19;49
3886;13;180722;7;6;17;13;36
3887;13;180425;6;17;12;16;45
3888;13;180521;4;13;11;55;79
3889;13;180621;3;8;15;45;68
3890;13;180124;9;12;9;57;78
3891;13;180325;2;7;10;5;22
3892;13;151419;10;12;9;59;80
3893;13;180723;7;7;16;26;49
3894;13;180823;8;17;12;13;42
3895;13;180125;9;15;18;52;85
3896;13;151518;6;12;20;10;42
3897;13;180522;4;20;8;8;36
3898;13;180622;3;6;5;10;21
3899;13;180523;4;9;6;18;33
3900;13;180225;1;5;5;37;47
3901;13;180524;4;13;7;14;34
3902;13;180126;9;7;5;35;47
3903;13;180326;2;19;6;56;81
3904;13;180724;7;15;5;37;57
3905;13;151318;1;16;13;49;78
3906;13;180127;9;8;20;38;66
3907;13;180426;6;17;13;17;47
3908;13;180824;8;8;6;29;43
3909;13;180825;8;19;19;46;84
3910;13;180525;4;10;13;25;48
3911;13;180526;4;16;16;17;49
3912;13;180623;3;15;19;60;94
3913;13;180624;3;17;17;47;81
3914;14;151301;7;17;9;36;62
3915;14;180101;1;18;8;37;63
3916;14;180501;10;5;14;33;52
3917;14;180701;1;5;16;10;31
3918;14;180201;3;9;15;31;55
3919;14;180301;8;14;15;18;47
3920;14;151501;7;5;17;44;66
3921;14;170901;10;9;6;28;43
3922;14;151302;7;20;10;41;71
3923;14;180801;4;20;20;60;100
3924;14;181001;8;20;15;55;90
3925;14;180102;1;9;15;21;45
3926;14;180401;6;10;10;60;80
3927;14;180502;10;7;16;55;78
3928;14;180202;3;13;11;13;37
3929;14;180302;8;9;18;31;58
3930;14;180601;9;13;13;18;44
3931;14;180303;8;15;20;34;69
3932;14;180402;6;7;8;29;44
3933;14;180702;1;8;6;37;51
3934;14;180103;1;18;15;59;92
